category,subcategory,genericname,name,brand,price,mrp,imgURL,rating,country,sellerName,quantity,sellerUsername,quantitySold,quantityCarts,quantityWishlists
Fashion,Men Shoes,Shoe,"Future-04 laceless sports shoes for men | Latest Stylish Casual sneakers for men without laces | running shoes for boys | Slip on blue shoes for running, walking, gym, trekking & party Running Shoes For Men  (Navy, Blue)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/jziqhzk0/shoe/d/9/3/f-04cblue-skypy31cgryblk-6-asian-multicolor-original-imaekkzgwtynyheg.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Future-04 laceless sports shoes for men | Latest Stylish Casual sneakers for men without laces | running shoes for boys | Slip on grey shoes for running, walking, gym, trekking & party Running Shoes For Men  (Green, Grey)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/jziqhzk0/shoe/q/j/g/f-04cfrz-epic71cbrntan-7-asian-multicolor-original-imaerjsepnyvyzzz.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Future-04 laceless sports shoes for men | Latest Stylish Casual sneakers for men without laces | running shoes for boys | Slip on grey shoes for running, walking, gym, trekking & party Walking Shoes For Men  (Green, Grey)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/jziqhzk0/shoe/q/j/g/f-04cfrz-epic71cbrntan-7-asian-multicolor-original-imaerjsepnyvyzzz.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Hattrick-09 Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Grey)",ASIAN,598,999,https://rukminim1.flixcart.com/image/714/857/kfzq8i80-0/shoe/5/1/w/09cwht-asian-white-original-imafwc4zryasanu3.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Walking Shoes For Men  (Navy, Grey)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/kj7gwi80hlty2aw-0/men-footwear/z/j/p/-original-imaejzhy75mbvmzs.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"wndr-11 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Red, Black)",ASIAN,424,699,https://rukminim1.flixcart.com/image/714/857/k02qnww0/shoe/q/v/4/wndr11cblkred-superfitcmouseblk-8-asian-multicolor-original-imafc6ryzqtyz7bs.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"wndr-11 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/kddf6a80pkrrdj/shoe/y/r/1/11-wonder-11-asian-original-imaex3gaw2rn6pae.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Wndr-13 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight firozi shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Red, Green)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/ju4em4w0/shoe/w/h/z/wndr-13cgrnred-10-asian-green-original-imaf8adfzf7trh4y.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"wndr-13 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Red, Black)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/jy1v7gw0/shoe/x/z/j/wndr-13cblkrd-12-asian-black-red-original-imaenr72ttddwgwh.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"wndr-13 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight gray shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black, Grey)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/jy1v7gw0/shoe/7/w/h/wndr-13cgryblk-12-asian-grey-black-original-imaf37vtwrttchqe.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"wndr-13 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Green, Grey, Blue)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/jur9nrk0/shoe/k/b/a/wonder-1313-7-asian-grey-orange-original-imaffbmzjc5hmagy.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"wndr-13 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White, Blue)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/ju4em4w0/shoe/c/2/w/wonder-13-11-asian-white-original-imaeprfg8g64ajzb.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Worldcup-03 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black, Maroon)",ASIAN,899,"1,999",https://rukminim1.flixcart.com/image/714/857/kqjtd3k0/shoe/o/r/r/6-worldcup-03cblkmrn-6-asian-black-maroon-original-imag4jhr6uvtjsbe.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Worldcup-03 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black, Red)",ASIAN,899,"1,999",https://rukminim1.flixcart.com/image/714/857/kddf6a80/shoe/n/k/n/worldcup-03cblkrd-asian-black-red-original-imafua9fsrfgqzsu.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Asian Hattrick-21 sports shoes for men | Latest Stylish Casual sneakers for men | running shoes for boys | Lace up lightweight grey shoes for running, walking, gym, trekking, hiking & party Training & Gym Shoes For Men  (Grey, Green)",ASIAN,598,"1,249",https://rukminim1.flixcart.com/image/714/857/ks7tuvk0/shoe/9/t/9/10-hattrick-17clgrypgrn-asian-grey-original-imag5u463y5hfrbg.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Asian Velocity-01 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Green)",ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/ktg4ia80/shoe/t/b/a/9-velocity-01cgryfrz-asian-grey-original-imag6sjsjdh8agfh.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Bouncer-01 for boys | sports shoes | Latest Stylish Casual sneakers | Lace up lightweight blue , walking, gym, trekking, hiking & party Running Shoes Running Shoes For Men  (Blue, Orange)",ASIAN,399,999,https://rukminim1.flixcart.com/image/714/857/ki96c280-0/shoe/m/y/p/bouncer-01cnavyorng-6-wilto-navy-original-imafy3ftqsks7dys.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Bouncer-01 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black, Gold)",ASIAN,399,999,https://rukminim1.flixcart.com/image/714/857/keekmfk0-0/shoe/n/z/c/bouncer-01cblkgolden-10-asian-black-original-imafv3h4dqrfnvng.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Bouncer-01 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes Running Shoes For Men  (Grey)",ASIAN,399,999,https://rukminim1.flixcart.com/image/714/857/keekmfk0-0/shoe/b/p/k/bouncer-01cgryorng-6-asian-grey-original-imafv3h4hzjgvw2z.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Bouncer-01 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight turquoise shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Green)",ASIAN,399,999,https://rukminim1.flixcart.com/image/714/857/klphn680/shoe/p/b/p/10-bouncer-01cgryfirozi-asian-grey-green-original-imagyrtzpgwxyhb9.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Captain-12 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight blue shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Navy, Blue)",ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/kfeamq80-0/shoe/q/f/y/captain-12cnblsky-asian-navy-sky-original-imafvvb5wpfqhy5m.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Captain-12 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Red)",ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/kd69z0w0/shoe/n/b/5/captain-12cgryred-asian-grey-original-imafu5acyhgrzzzj.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Century-04 Running shoes for boys | sports shoes for men | Latest Stylish Casual sport shoes for men | Lace up Lightweight navy shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Navy, Blue)",ASIAN,399,999,https://rukminim1.flixcart.com/image/714/857/k9he0sw0/shoe/c/e/2/cenry-04cnblue-8-asian-navy-original-imafr9hwgfdwhhv2.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Century-04 Running shoes for boys | sports shoes for men | Latest Stylish Casual sport shoes for men | Lace up Lightweight turquoise shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Blue)",ASIAN,399,999,https://rukminim1.flixcart.com/image/714/857/k572gsw0/shoe/a/z/z/cenry-04cseagrnorng-10-asian-orange-original-imafmhjzxc8gfdbd.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Creta-12 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Blue, Orange)",ASIAN,598,"1,299",https://rukminim1.flixcart.com/image/714/857/kfbfr0w0pkrrdj-0/shoe/c/i/p/10-rider-12cnavyred-asian-original-imafvyjsatngmukp.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Creta-12 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight blue shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Blue)",ASIAN,648,"1,299",https://rukminim1.flixcart.com/image/714/857/kg9qbgw0-0/shoe/h/m/4/creta-12cnblred-9-asian-blue-original-imafwjtfzrsv5wgm.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Delta-14 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Maroon)",ASIAN,648,"1,299",https://rukminim1.flixcart.com/image/714/857/ksru0sw0/shoe/6/u/s/6-delta-14clgrymrn-asian-maroon-original-imag69qyyyha9ucx.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Delta-14 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight turquoise shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Blue, Grey)",ASIAN,648,"1,299",https://rukminim1.flixcart.com/image/714/857/ksru0sw0/shoe/i/y/s/7-delta-14ctblugry-asian-tiurquoise-original-imag69qy8qwufdkq.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Hattrick-21 Running Shoes For Men  (Grey, Orange)",ASIAN,598,"1,249",https://rukminim1.flixcart.com/image/714/857/kvr01ow0/shoe/h/d/s/7-hattrick-21cdarkgryorng-asian-grey-orange-original-imag8kshxszeutzf.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Missile-01 Running Shoes For Men  (Grey, Orange)",ASIAN,"1,198","1,999",https://rukminim1.flixcart.com/image/714/857/kzygpzk0/shoe/n/e/i/7-missile-01cgryorng-asian-orange-original-imagbuwrjksadghg.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Missile-01 Slate blue Transparent Sole Technology Running Shoes For Men  (Blue),ASIAN,"1,198","1,999",https://rukminim1.flixcart.com/image/714/857/l02r1jk0/shoe/q/c/a/6-missile-01cslateblue-6-asian-slate-blue-original-imagby7b8fm9dg2j.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Oxygen-01 maroon Running shoes dual capsule technology for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Maroon)",ASIAN,999,"1,999",https://rukminim1.flixcart.com/image/714/857/ktyp8cw0/shoe/9/k/k/10-c-oxygen-01cmaroon-asian-shoes-maroon-original-imag76wyyz8hfqfz.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Oxygen-01 navy Running shoes dual capsule technology for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Blue, Blue)",ASIAN,998,"1,999",https://rukminim1.flixcart.com/image/714/857/kv450280/shoe/9/5/k/7-oxygen-01cnblmstrd-asian-blue-original-imag83684md5zcxa.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Oxygen-01 white Running shoes dual capsule technology for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White)",ASIAN,998,"1,999",https://rukminim1.flixcart.com/image/714/857/kxkqavk0/shoe/i/i/2/9-oxygen-01cwhite-asian-white-original-imag9zzczhtzt8jb.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Popcorn-02 grey Running Shoes for Men I Sport Shoes for Boys with Beads Technology Sole for Extra Jump I Memory Foam Insole Running Shoes For Men  (Grey),ASIAN,899,"1,999",https://rukminim1.flixcart.com/image/714/857/ksru0sw0/shoe/i/g/z/8-popcorn-02cgrey-8-asian-grey-original-imag69r2pdzqvuww.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Popcorn-02 white Sport Shoes with Beads Technology Sole Running Shoes For Men  (White),ASIAN,899,"1,999",https://rukminim1.flixcart.com/image/714/857/kyoqmq80/shoe/v/f/b/10-popcorn-02cwhite-asian-white-original-imagav93yspgtwvx.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Sneaker-03 Black Red Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes Running Shoes For Men  (Black, Red)",ASIAN,749,"1,499",https://rukminim1.flixcart.com/image/714/857/kdrpksw0-0/shoe/v/t/3/sneaker-03cblkred-9-asian-black-original-imafuhwnrtz449jh.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Superfit laceless sports shoes for men | Latest Stylish Casual sneakers for men without laces | running shoes for boys | Slip on black shoes for running, walking, gym, trekking & party Walking Shoes For Men  (Black, Grey)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/kf1fo280pkrrdj-0/shoe/9/3/e/10-superfit-asian-original-imafvnsksepgzzbk.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Superwalk-01 laceless sports shoes for men | Latest Stylish Casual sneakers for men without laces | running shoes for boys | Slip on black shoes for running, walking, gym, trekking & party� Walking Shoes For Men  (Black)",ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/krf91u80/shoe/u/e/t/8-superwalk-01cblk-8-asian-black-original-imag57yf4gkbnxha.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Superwalk-01 laceless sports shoes for men | Latest Stylish Casual sneakers for men without laces | running shoes for boys | Slip on blue shoes for running, walking, gym, trekking & party� Walking Shoes For Men  (Blue)",ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/kppt47k0/shoe/g/0/r/7-superwalk-01cnblue-asian-blue-original-imag3w95hgbjcm9y.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Velocity-01 White sports shoes for men Running Shoes For Men  (White),ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/kxdl3m80hlty2aw/men-footwear/g/g/a/-original-imag9yvybrcf2ww4.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Waterproof-13 Gray Sports,Casual,Walking,Gym,Training, Running Shoes For Men  (Grey)",ASIAN,549,"1,299",https://rukminim1.flixcart.com/image/714/857/kxm5qq80/shoe/m/p/m/8-waterproof-13clgrydgry-asian-grey-original-imagaf8dupdjuuvu.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Waterproof-13 Grey Orange Sports,Casual,Walking,Gym,Training, Running Shoes For Men  (Grey, Orange)",ASIAN,549,"1,299",https://rukminim1.flixcart.com/image/714/857/kxm5qq80/shoe/r/f/p/9-waterproof-13cgryorng-asian-orange-original-imagaf8ddgkhxfxv.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Asian Plasma-08 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black, Green)",ASIAN,499,"1,249",https://rukminim1.flixcart.com/image/714/857/ktop5e80/shoe/d/f/a/7-plasma-08cblkgrn-asian-black-original-imag6zyuz7sy75y8.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Asian Plasma-08 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight navy shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Navy, Orange)",ASIAN,499,"1,249",https://rukminim1.flixcart.com/image/714/857/kv450280/shoe/p/q/w/6-plasma-08cnblorng-asian-navy-original-imag8368rgqgm4xg.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Captain-13 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black)",ASIAN,473,999,https://rukminim1.flixcart.com/image/714/857/k7z3afk0/shoe/h/f/j/captain-13cblk-8-asian-multicolor-original-imafq3dynxddxq5v.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Innova-01 Grey Sports,Walking,Training, Running Shoes For Men  (Grey)",ASIAN,899,"1,999",https://rukminim1.flixcart.com/image/714/857/kyxb9u80/shoe/k/d/b/7-innova-01clgrey-7-asian-grey-original-imagbfzmgckyy4xa.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Innova-01 White Sports,Walking,Training, Running Shoes For Men  (White)",ASIAN,899,"1,999",https://rukminim1.flixcart.com/image/714/857/kyxb9u80/shoe/5/v/8/8-innova-01cwht-8-asian-white-original-imagbfzmrmmvkqhv.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Plasma-05 casual shoes for men | Latest Stylish Casual sneakers for men | running shoes for boys | Lace up lightweight orange shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Orange)",ASIAN,498,"1,249",https://rukminim1.flixcart.com/image/714/857/kyvvtzk0/shoe/r/n/t/-original-imagbyzfggr7zvp5.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Plasma-05 Grey Sports,Walking,Casual, Running Shoes For Men  (Grey, Grey)",ASIAN,498,"1,249",https://rukminim1.flixcart.com/image/714/857/kyvvtzk0/shoe/m/r/v/-original-imagbyznwsdmp7ez.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Plasma-05 White Sports,Walking,Casual, Running Shoes For Men  (White, Grey)",ASIAN,499,"1,249",https://rukminim1.flixcart.com/image/714/857/kzblocw0/shoe/a/w/j/10-plasma-05cwhtgrey-asian-white-original-imagbda5bgvcswqm.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Plasma-08 sports shoes for men | Latest Stylish Casual sneakers for men |running shoes for boys | Lace up lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey)",ASIAN,499,"1,249",https://rukminim1.flixcart.com/image/714/857/kv450280/shoe/4/d/7/9-plasma-08clgrydgry-asian-grey-original-imag8368ykhzs4fv.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Plasma-08 sports shoes for men | Latest Stylish Casual sneakers for men |running shoes for boys | Lace up lightweight turquoise shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black)",ASIAN,499,"1,249",https://rukminim1.flixcart.com/image/714/857/kv450280/shoe/l/b/j/8-plasam-08ctblugold-asian-turquoise-original-imag8368gyynddtw.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Rafale-01 sports shoes for men | Latest Stylish Casual sneakers for men | running shoes for boys | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Training & Gym Shoes For Men  (Black)",ASIAN,499,"1,299",https://rukminim1.flixcart.com/image/714/857/kkfrjww0/shoe/q/l/i/9-rafale-01cblk-9-asian-black-original-imafzskzqr22rdr6.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Rafale-01 sports shoes for men | Latest Stylish Casual sneakers for men | running shoes for boys | Lace up lightweight blue shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Blue, White)",ASIAN,499,"1,299",https://rukminim1.flixcart.com/image/714/857/kkfrjww0/shoe/j/5/3/6-rafale-01cnavy-6-asian-blue-original-imafzskqbxmt9zku.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Rafale-01 sports shoes for men | Latest Stylish Casual sneakers for men | running shoes for boys | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White)",ASIAN,499,"1,299",https://rukminim1.flixcart.com/image/714/857/kkfrjww0/shoe/2/m/n/9-rafale-01cwhite-9-asian-white-original-imafzskvxu4smer8.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Spider-01 White Sports,Casual,Walking,Gym, Running Shoes For Men  (White, Blue)",ASIAN,"1,099","1,999",https://rukminim1.flixcart.com/image/714/857/l186t8w0/shoe/7/l/h/7-spider-01cwhtblue-asian-white-blue-original-imagcu8evzbzcpdz.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Waterproof-03 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Waterproof blue shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Navy, Red)",ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/kgb5rbk0-0/shoe/k/c/p/waterproof-03cnavyred-10-asian-navy-original-imafwkw2chm2r8et.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Wndr,Cosko-13 Full Black Boys School Shoes,Running Shoes,Walking Shoes,Sports Shoes,Gym Shoes Running Shoes For Men  (Black)",ASIAN,499,999,https://rukminim1.flixcart.com/image/714/857/k01b8280/shoe/g/3/r/11cblkred-cosco13cfullblk-6-asian-multicolor-original-imafgc4uedpxhvg8.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Crystal-05 Black Running Shoes for Men I Sport Shoes for Boys with Transparent Sole Technology | Crystal look cushion eva midsole for Extra Jump I Memory Foam Insole Running Shoes For Men  (Black, Black)",ASIAN,"1,099","1,999",https://rukminim1.flixcart.com/image/714/857/kv450280/shoe/y/l/o/9-crystal-05cblkseagrn-asian-black-original-imag8368mmhwyzdh.jpeg?q=50,3.7,India,Asianshoe,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Checkered Pure Cotton Straight Kurta  (Red),ASIAN & FITCH,360,"1,287",https://rukminim2.flixcart.com/image/714/857/kubk70w0/kurta/h/b/m/m-afsum913-chk-kur-asian-fitch-original-imag7hypudnkvk6x.jpeg?q=50,4.2,India,ASIANANDFITCH,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Printed Pure Cotton Straight Kurta  (Green),ASIAN & FITCH,449,"1,499",https://rukminim2.flixcart.com/image/714/857/kae95e80/kurta/z/5/z/xl-af-mn-green-pri-kur-asian-fitch-original-imafrzc8qpjdyc8f.jpeg?q=50,4.2,India,ASIANANDFITCH,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Printed Pure Cotton Straight Kurta  (White),ASIAN & FITCH,449,"1,499",https://rukminim2.flixcart.com/image/714/857/kg5fzww0-0/kurta/s/k/2/xl-af-mn-whi-pri-kur-asian-fitch-original-imafwg6yzggcykzg.jpeg?q=50,4.1,India,ASIANANDFITCH,50,retailnet@gmail.com,0,0,0
