category,subcategory,genericname,name,brand,price,mrp,imgURL,rating,country,sellerName,quantity,sellerUsername
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Black),LEMONX,449,"1,499",https://rukminim2.flixcart.com/image/714/857/kthjy4w0/ethnic-set/i/3/y/m-mckp-basic-haul-berg-original-imag6tsfnkenpvrs.jpeg?q=50,4.3,India,LemonX1,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Blue),golden attire,425,"2,100",https://rukminim2.flixcart.com/image/714/857/k80iqa80/kurta/7/f/s/l-men-solid-cotton-blend-straight-kurta-golden-attire-original-imafq4hhxaxb9dye.jpeg?q=50,4,India,GOLDEN ATTIRE,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (Yellow),bontebok,355,"2,499",https://rukminim2.flixcart.com/image/714/857/k3vwxow0/kurta/y/n/e/xxl-aaa-ylw-bontebok-original-imafmgkjmpx59hgr.jpeg?q=50,3.9,India,Zr creations,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Pink),KSH Trendz,279,"1,499",https://rukminim2.flixcart.com/image/714/857/kq9ta4w0/kurta/5/7/z/xxs-sada-plain-kurta-ksh-trendz-original-imag4bafgagpxxms.jpeg?q=50,4,India,KanchanTextile,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (White),PETER ENGLAND,"1,199","1,599",https://rukminim2.flixcart.com/image/714/857/kwv0djk0/kurta/n/r/s/-original-imag9ft3p4mqhkkd.jpeg?q=50,4.1,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Embroidered Cotton Satin Blend Frontslit Kurta  (Grey),AKRIT,999,"1,499",https://rukminim2.flixcart.com/image/714/857/keuagsw0-0/kurta/i/j/k/l-4000-akrit-original-imafvfrjzkgvzh8r.jpeg?q=50,2.9,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Blue),A-Okay,496,"1,875",https://rukminim2.flixcart.com/image/714/857/jri3jww0/shirt/q/h/j/m-2rt2-blue-a-okay-original-imafbrhfawf3zvgq.jpeg?q=50,4.1,India,AOkay,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Blue),SHAHZADA,369,999,https://rukminim2.flixcart.com/image/714/857/jo7i07k0/kurta/h/z/n/m-t20-shahzada-original-imafapbkhutr44gz.jpeg?q=50,4,India,Shahzadaenterprise,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (White),PETER ENGLAND,779,"1,199",https://rukminim2.flixcart.com/image/714/857/klicfww0/kurta/d/i/8/s-pokuohspk37215-peter-england-original-imagym4vf7v3nhfz.jpeg?q=50,4.1,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Satin Blend Asymmetric Kurta  (Black),AKRIT,999,"1,199",https://rukminim2.flixcart.com/image/714/857/kex5ci80-0/kurta/x/l/k/xs-2000-akrit-original-imafvgy2j2sqwafh.jpeg?q=50,3.7,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Blue),PARALLEL TIMES,359,"1,499",https://rukminim2.flixcart.com/image/714/857/k687wy80/ethnic-set/j/k/6/34-mentific-dark-blue-mentific-original-imafzqazmkeszjhr.jpeg?q=50,3.9,India,PARALLELTIMES,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (White),BEN MARTIN,598,"2,999",https://rukminim2.flixcart.com/image/714/857/jrz8u4w0/kurta/g/v/x/m-bmw-ddd-ben-martin-original-imafdnm9vs3msuhh.jpeg?q=50,4,India,MarutiEnt,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,"Men Solid Pure Cotton Straight Kurta  (Pink, White)",ELEPANTS,425,"1,795",https://rukminim2.flixcart.com/image/714/857/kn6cxow0/kurta/d/o/r/l-printed-kurta-buti-peach-elepants-original-imagfwxhgzghg9ya.jpeg?q=50,4.1,India,GanpatiFashions,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Satin Blend Straight Kurta  (Grey),AKRIT,999,"1,799",https://rukminim2.flixcart.com/image/714/857/kkh6zrk0/kurta/e/w/7/l-7000-akrit-original-imafztgnftyrun7c.jpeg?q=50,,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Blue),Dolphin Miles,348,"1,199",https://rukminim2.flixcart.com/image/714/857/jt641ow0/kurta/a/f/3/xl-seventy-four-ok-dolphin-miles-original-imafek6zjytgqqpm.jpeg?q=50,4,India,dolphinmiles,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (White),SAIFOO,499,"1,999",https://rukminim2.flixcart.com/image/714/857/kdqa4y80-0/kurta/v/2/r/m-skp-abh-lifestyle-original-imafukhfyzuafyhv.jpeg?q=50,3.8,India,KSENTERPRISIS,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Yellow),PARALLEL TIMES,339,999,https://rukminim2.flixcart.com/image/714/857/k5zn9u80/kurta/g/q/h/s-parallel-yellow-parallel-times-original-imafzkyyetwcggq4.jpeg?q=50,4,India,PARALLELTIMES,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Satin Blend Straight Kurta  (Pink),AKRIT,999,"1,799",https://rukminim2.flixcart.com/image/714/857/kkh6zrk0/kurta/j/g/r/3xl-6000-akrit-original-imafztgnpmwxz5rn.jpeg?q=50,5,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Silk Straight Kurta  (Orange),FABPLUS,243,899,https://rukminim2.flixcart.com/image/714/857/kg6vfrk0-0/kurta/p/i/l/l-skdj-r-fabplus-original-imafwhgguypvrw7b.jpeg?q=50,4,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Blue),PARALLEL TIMES,359,"1,499",https://rukminim2.flixcart.com/image/714/857/k687wy80/ethnic-set/j/k/6/34-mentific-dark-blue-mentific-original-imafzqazmkeszjhr.jpeg?q=50,3.9,India,PARALLELTIMES,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (White),BEN MARTIN,598,"2,999",https://rukminim2.flixcart.com/image/714/857/jrz8u4w0/kurta/g/v/x/m-bmw-ddd-ben-martin-original-imafdnm9vs3msuhh.jpeg?q=50,4,India,MarutiEnt,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Green),Maniac,549,"2,199",https://rukminim2.flixcart.com/image/714/857/l12h1u80/kurta/2/4/z/s-men21-kurta-olive-sld-buton-maniac-original-imagcpqarpvgzwap.jpeg?q=50,,India,maniaclife,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Black),ASIAN & FITCH,449,"1,287",https://rukminim2.flixcart.com/image/714/857/kgtqhe80-0/kurta/g/p/q/l-af-kur-sd-18jan-asian-fitch-original-imafwyzk2ys8n3uk.jpeg?q=50,4.1,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Blue),Dolphin Miles,348,"1,199",https://rukminim2.flixcart.com/image/714/857/jt641ow0/kurta/a/f/3/xl-seventy-four-ok-dolphin-miles-original-imafek6zjytgqqpm.jpeg?q=50,4,India,dolphinmiles,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,"Men Solid Pure Cotton Straight Kurta  (Pink, White)",ELEPANTS,425,"1,795",https://rukminim2.flixcart.com/image/714/857/kn6cxow0/kurta/d/o/r/l-printed-kurta-buti-peach-elepants-original-imagfwxhgzghg9ya.jpeg?q=50,4.1,India,GanpatiFashions,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Viscose Blend Straight Kurta  (Yellow),golden attire,425,"2,100",https://rukminim2.flixcart.com/image/714/857/kc3p30w0/kurta/j/h/6/l-men-solid-cotton-viscose-blend-straight-kurta-golden-attire-original-imaftaz9uu9frkfx.jpeg?q=50,4,India,GOLDEN ATTIRE,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (White),SAIFOO,499,"1,999",https://rukminim2.flixcart.com/image/714/857/kdqa4y80-0/kurta/v/2/r/m-skp-abh-lifestyle-original-imafukhfyzuafyhv.jpeg?q=50,3.8,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Yellow),PARALLEL TIMES,339,999,https://rukminim2.flixcart.com/image/714/857/k5zn9u80/kurta/g/q/h/s-parallel-yellow-parallel-times-original-imafzkyyetwcggq4.jpeg?q=50,4,India,PARALLELTIMES,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,"Men Solid Pure Cotton Straight Kurta  (White, Black)",ELEPANTS,425,"1,795",https://rukminim2.flixcart.com/image/714/857/kn6cxow0/kurta/p/2/x/xl-printed-kurta-buti-white-elepants-original-imagfwxhjac53qfg.jpeg?q=50,4.1,India,GanpatiFashions,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Dark Blue),fabzy,499,999,https://rukminim2.flixcart.com/image/714/857/l19m93k0/kurta/b/b/2/l-short-kurta-fabzy-original-imagcv5te83b5whx.jpeg?q=50,3.9,India,FABZZY,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Checkered Cotton Blend Straight Kurta  (Maroon),PETER ENGLAND,719,"1,199",https://rukminim2.flixcart.com/image/714/857/ku5ufm80/kurta/y/n/j/xl-pokuohsp071719-peter-england-original-imag7c8zxyy7gcfh.jpeg?q=50,3.8,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Textured Pure Cotton Pathani Kurta  (Black),Vida Loca,449,"2,499",https://rukminim2.flixcart.com/image/714/857/kxkqavk0/kurta/i/i/d/m-vlsd-a0ltpk-vida-loca-original-imagay8hq7rgg8gg.jpeg?q=50,3.9,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Linen Blend Straight Kurta  (Yellow),PETER ENGLAND,719,"1,199",https://rukminim2.flixcart.com/image/714/857/krntoy80/kurta/h/g/r/l-pokuohspf62131-peter-england-original-imag5efeapdkcgqf.jpeg?q=50,3.6,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Pink),golden attire,425,"2,100",https://rukminim2.flixcart.com/image/714/857/k80iqa80/kurta/s/k/y/xl-men-solid-cotton-blend-straight-kurta-golden-attire-original-imafq4hhhdzxsrxt.jpeg?q=50,4,India,GOLDEN ATTIRE,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Pure Cotton Straight Kurta  (Blue),ASIAN & FITCH,449,"1,499",https://rukminim2.flixcart.com/image/714/857/kae95e80/kurta/r/f/5/l-af-mn-navy-pri-kur-asian-fitch-original-imafrzc8yzhtj5nj.jpeg?q=50,4.2,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Trail Cut Kurta  (Yellow),onnix,355,"1,499",https://rukminim2.flixcart.com/image/714/857/kg40k280-0/kurta/u/q/t/l-triple-aaa-rylen-original-imafwfg6rnkvj2s3.jpeg?q=50,3.8,India,ONNIX,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Blue),FTC FASHIONS,196,999,https://rukminim2.flixcart.com/image/714/857/kylvr0w0/kurta/u/h/4/l-menbluekurta-ftc-fashions-original-imagatyfvkvbcgws.jpeg?q=50,3.7,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Blue),golden attire,425,"2,100",https://rukminim2.flixcart.com/image/714/857/k80iqa80/kurta/7/f/s/l-men-solid-cotton-blend-straight-kurta-golden-attire-original-imafq4hhxaxb9dye.jpeg?q=50,4,India,GOLDEN ATTIRE,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (Maroon),tradenest,499,"1,299",https://rukminim2.flixcart.com/image/714/857/l0pm3680/kurta/9/a/1/xxl-6-tradenest-original-imagcg4yzhdrhpby.jpeg?q=50,,India,Tradenest International,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (White),EMLOVZ,364,"1,499",https://rukminim2.flixcart.com/image/714/857/kxc5nrk0/kurta/j/7/7/xs-plain-kurta-two-gaurilaxmi-enterprise-original-imag9t2qzskegweh.jpeg?q=50,3.9,India,KIRTIDA DESIGNER,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Khadi Cotton Straight Kurta  (Brown),Divine creation,375,450,https://rukminim2.flixcart.com/image/714/857/klmmrgw0/kurta/u/g/5/xl-skg1-divine-creation-original-imagypwnpvdfvymx.jpeg?q=50,4,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Embroidered Cotton Satin Blend Frontslit Kurta  (Grey),AKRIT,999,"1,499",https://rukminim2.flixcart.com/image/714/857/keuagsw0-0/kurta/i/j/k/l-4000-akrit-original-imafvfrjzkgvzh8r.jpeg?q=50,2.9,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Brown),MAAN SAAB,229,659,https://rukminim2.flixcart.com/image/714/857/ksgehzk0/kurta/t/w/p/xl-kkr-full-maan-saab-original-imag6yqjpyt2pn4c.jpeg?q=50,4,India,RSTRADERS3092,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Light Blue),RAHUL LOOK,453,"1,599",https://rukminim2.flixcart.com/image/714/857/ktszgy80/kurta/o/y/1/m-1109-ravendra-creation-original-imag72j2h37rja3p.jpeg?q=50,4.1,India,RAHUL CREATION,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Dupion Silk Straight Kurta  (Gold),MAAN SAAB,349,"1,199",https://rukminim2.flixcart.com/image/714/857/kg8avm80-0/kurta/r/9/j/xxl-msd-maan-saab-original-imafwgthevd3mfhn.jpeg?q=50,3.9,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Satin Blend Asymmetric Kurta  (Black),AKRIT,999,"1,199",https://rukminim2.flixcart.com/image/714/857/kex5ci80-0/kurta/x/l/k/xs-2000-akrit-original-imafvgy2j2sqwafh.jpeg?q=50,3.7,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Green),ASIAN & FITCH,449,"1,287",https://rukminim2.flixcart.com/image/714/857/keekmfk0-0/kurta/a/c/j/m-af-kur-sd-18jan-asian-fitch-original-imafv39yehfn9fsz.jpeg?q=50,4.1,India,ASIANANDFITCH,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,"Men Self Design, Solid Cotton Linen Blend Straight Kurta  (Blue)",Tap in,346,"1,495",https://rukminim2.flixcart.com/image/714/857/k01b8280/kurta/q/r/y/xl-mens-kurta-cotton-royal-tap-in-original-imafjwhv5yebevba.jpeg?q=50,4,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Yellow),Brinley,229,749,https://rukminim2.flixcart.com/image/714/857/l01blow0/kurta/s/f/u/m-kurta-yellow-brinley-original-imagbwwhxtgpnyhx.jpeg?q=50,,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Satin Blend Straight Kurta  (Grey),AKRIT,999,"1,799",https://rukminim2.flixcart.com/image/714/857/kkh6zrk0/kurta/e/w/7/l-7000-akrit-original-imafztgnftyrun7c.jpeg?q=50,,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Linen Blend Straight Kurta  (White),LIVE'S PASSION,425,"1,487",https://rukminim2.flixcart.com/image/714/857/kmwcuq80/kurta/l/8/t/xl-lpsk009-live-s-passion-original-imagfpa47rpbwfhg.jpeg?q=50,3.9,India,ROYAL CLOTHING CO,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Self Design Cotton Blend Straight Kurta  (White),Sayesha,545,"1,300",https://rukminim2.flixcart.com/image/714/857/k8vyf0w0/kurta/p/q/5/s-eamkc0060-sayesha-original-imafqsxmaewshbnw.jpeg?q=50,3.6,India,Eapparels,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (White),CLOTHANDCLUB,299,"1,299",https://rukminim2.flixcart.com/image/714/857/kxdl3m80/kurta/c/h/n/xl-008-dhorajiya-enterprise-original-imag9uh3hhfye3nh.jpeg?q=50,4,India,CLOTHANDCLUB,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Satin Blend Straight Kurta  (Pink),AKRIT,999,"1,799",https://rukminim2.flixcart.com/image/714/857/kkh6zrk0/kurta/j/g/r/3xl-6000-akrit-original-imafztgnpmwxz5rn.jpeg?q=50,5,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Grey),MAAN SAAB,229,659,https://rukminim2.flixcart.com/image/714/857/ksgehzk0/kurta/1/i/5/m-kkr-full-maan-saab-original-imag6yqkg53pvrhj.jpeg?q=50,4,India,RSTRADERS3092,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Trail Cut Kurta  (White),Einfach Gehen,627,"1,999",https://rukminim2.flixcart.com/image/714/857/kyt0ya80/kurta/a/9/e/s-white47-einfach-gehen-original-imagayfrry7d6gp6.jpeg?q=50,3.8,India,EGCollection,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Satin Blend Straight Kurta  (Pink),AKRIT,999,"1,799",https://rukminim2.flixcart.com/image/714/857/kkh6zrk0/kurta/h/x/g/xxl-11000-akrit-original-imafztcuzzeuefze.jpeg?q=50,,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Yellow),Vibhuti,339,"1,499",https://rukminim2.flixcart.com/image/714/857/klscivk0/kurta/i/o/g/xl-plncw-dyellow-stylish-budget-designer-silk-beautiful-hot-original-imagyu4gb8hajxnx.jpeg?q=50,4,India,Tanvis Closet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Applique Cotton Blend Straight Kurta  (Yellow),kaifoo,599,"1,499",https://rukminim2.flixcart.com/image/714/857/kthjy4w0/kurta/g/f/n/m-bbbb-mustarad-kaifoo-original-imag6tde2zq7a2be.jpeg?q=50,3.8,India,FAIZENTERPRISES,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Green),Maniac,549,"2,199",https://rukminim2.flixcart.com/image/714/857/l12h1u80/kurta/2/4/z/s-men21-kurta-olive-sld-buton-maniac-original-imagcpqarpvgzwap.jpeg?q=50,,India,maniaclife,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Geometric Print Dupion Silk Straight Kurta  (Black),Jompers,799,"1,299",https://rukminim2.flixcart.com/image/714/857/kckud8w0/kurta/e/t/l/xxl-ko-563black-jompers-original-imaftz8pzgdddvgm.jpeg?q=50,4,India,AK Enterprises Exports,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Linen Blend Straight Kurta  (White),Blue Scroll,375,"1,195",https://rukminim2.flixcart.com/image/714/857/ku5ufm80/kurta/a/e/w/xxl-bs-half-kurta-white-blue-scroll-original-imag7csf3chy9hrk.jpeg?q=50,4.4,India,Shree Enterprises.,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Pure Cotton Straight Kurta  (Black),Ethnic Factory,379,499,https://rukminim2.flixcart.com/image/714/857/kmkxbww0/kurta/k/u/1/m-jaipurimantra-ethnic-factory-original-imagfgdzkkq8ytud.jpeg?q=50,4.2,India,Ethnic Factory,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Dark Blue),fabzy,499,999,https://rukminim2.flixcart.com/image/714/857/l19m93k0/kurta/b/b/2/l-short-kurta-fabzy-original-imagcv5te83b5whx.jpeg?q=50,3.9,India,FABZZY,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Black),LEMONX,559,"1,499",https://rukminim2.flixcart.com/image/714/857/kxkqavk0/kurta/i/h/s/l-7-b-up-lemonx-original-imagay7gfqnn3uma.jpeg?q=50,4.1,India,LemonX1,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (Blue),Blue Scroll,399,"1,499",https://rukminim2.flixcart.com/image/714/857/kl5hh8w0/kurta/x/w/v/s-bs1-full-kurta-blue-blue-scroll-original-imagybkbvkcq8hvx.jpeg?q=50,3.9,India,Shree Enterprises.,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Cotton Blend Straight Kurta  (Dark Green),PETER ENGLAND,"1,049","1,599",https://rukminim2.flixcart.com/image/714/857/kwv0djk0/kurta/y/p/y/-original-imag9ft3fvtgjvhj.jpeg?q=50,4.2,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Viscose Blend Straight Kurta  (Yellow),golden attire,425,"2,100",https://rukminim2.flixcart.com/image/714/857/kc3p30w0/kurta/j/h/6/l-men-solid-cotton-viscose-blend-straight-kurta-golden-attire-original-imaftaz9uu9frkfx.jpeg?q=50,4,India,GOLDEN ATTIRE,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Checkered Cotton Blend Straight Kurta  (Green),MAG,249,999,https://rukminim2.flixcart.com/image/714/857/kshtxu80/kurta/z/d/k/s-light-green-half-sleeve-short-kurti-mag-original-imag624h74qdygex.jpeg?q=50,3.9,India,RoyalGarmentss,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Embroidered Pure Cotton Straight Kurta  (Black),See Designs,849,"2,699",https://rukminim2.flixcart.com/image/714/857/k7tdj0w0/kurta/y/z/m/s-sdmdwkt823-see-designs-original-imafpyyjf7upfnpv.jpeg?q=50,3.4,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Yellow),Dolphin Miles,348,"1,149",https://rukminim2.flixcart.com/image/714/857/jsge4cw0/kurta/d/4/p/xxl-seventy-four-ok-dolphin-miles-original-imafey6b9ckaru7r.jpeg?q=50,4,India,dolphinmiles,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Pink),golden attire,425,"2,100",https://rukminim2.flixcart.com/image/714/857/k80iqa80/kurta/s/k/y/xl-men-solid-cotton-blend-straight-kurta-golden-attire-original-imafq4hhhdzxsrxt.jpeg?q=50,4,India,GOLDEN ATTIRE,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Yellow),Vibhuti,319,"1,599",https://rukminim2.flixcart.com/image/714/857/kkbh8cw0/kurta/t/z/z/m-ksh-p-kurta-haldi-yellow-ksh-trendz-original-imafzp3yyze7yzx4.jpeg?q=50,3.9,India,TSClothing,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (White),Modern Mode Creation,368,"1,495",https://rukminim2.flixcart.com/image/714/857/kzfvzww0/kurta/f/u/p/l-mens-round-neck-kurta-white-modern-mode-creation-original-imagbg9hrcaxefbg.jpeg?q=50,3.8,India,ModernModecreation,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Pure Cotton Straight Kurta  (Maroon),sultan,379,799,https://rukminim2.flixcart.com/image/714/857/kiw1dow0-0/kurta/4/x/c/xl-jaipurimaroon-sultan-original-imafyh7xpgnfesqn.jpeg?q=50,4.1,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Embroidered Cotton Satin Blend Frontslit Kurta  (Grey),AKRIT,999,"1,499",https://rukminim2.flixcart.com/image/714/857/keuagsw0-0/kurta/i/j/k/l-4000-akrit-original-imafvfrjzkgvzh8r.jpeg?q=50,2.9,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Pink),Arzu Fashion,365,"1,449",https://rukminim2.flixcart.com/image/714/857/kzpw2vk0/kurta/e/a/q/l-plncw-lpink-stylish-budget-designer-silk-beautiful-hot-original-imagbnxbwza7h7vb.jpeg?q=50,3.9,India,Tanvis Closet,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Pure Cotton Straight Kurta  (Beige),sultan,389,899,https://rukminim2.flixcart.com/image/714/857/kj61gnk0-0/kurta/l/a/b/l-jaipuri-egypt-beige-sultan-original-imafysqf4rbshznt.jpeg?q=50,4.1,India,Sultan kurta,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Printed Cotton Blend Straight Kurta  (Multicolor),LDHSATI,577,"2,499",https://rukminim2.flixcart.com/image/714/857/jp5sknk0/kurta/w/8/h/xxl-01ldhom-om-printed-kurta-ldhsati-original-imafbcd8fcuznqgp.jpeg?q=50,3.9,India,UTTRAKHAND CLOTHHOUSE,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Satin Blend Asymmetric Kurta  (Black),AKRIT,999,"1,199",https://rukminim2.flixcart.com/image/714/857/kex5ci80-0/kurta/x/l/k/xs-2000-akrit-original-imafvgy2j2sqwafh.jpeg?q=50,3.7,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (Black),EMLOVZ,414,"2,999",https://rukminim2.flixcart.com/image/714/857/kiulxu80-0/ethnic-set/y/u/n/m-f-blk-38-shivam-textiles-original-imafykyzjkxdfjuv.jpeg?q=50,3.8,India,,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Purple),Enchanted Drapes,543,"1,300",https://rukminim2.flixcart.com/image/714/857/ksyz8280/shopsy-kurta/l/a/a/3xl-shopsy-edmk0030-enchanted-drapes-original-imaf6hzk8hm6jvmy.jpeg?q=50,3.6,India,Enchanted Drapes,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Denim Straight Kurta  (Blue),Masculine Affair,498,"1,495",https://rukminim2.flixcart.com/image/714/857/kz7bcsw0/kurta/r/v/r/l-krt-001-masculine-affair-original-imagb9j4jy46yfjf.jpeg?q=50,,India,Dealsonlinebazar,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Solid Cotton Satin Blend Straight Kurta  (Grey),AKRIT,999,"1,799",https://rukminim2.flixcart.com/image/714/857/kkh6zrk0/kurta/e/w/7/l-7000-akrit-original-imafztgnftyrun7c.jpeg?q=50,,India,Akrit,50,retailnet@gmail.com
Fashion,Men Kurta,Kurta,Men Self Design Cotton Blend Straight Kurta  (Orange),ARMAAN ETHNIC,599,"2,199",https://rukminim2.flixcart.com/image/714/857/kwgpz0w0/kurta/o/o/h/xl-05sk16-orange-armaan-ethnic-original-imag9529h7yfuvth.jpeg?q=50,3.9,India,,50,retailnet@gmail.com
